location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_a875b386,"(Я не спрашивала, почему!!!)",,,,,,"S ""%%"""
,C_92f5c53a,"(Ну, мне показалось, тебе было бы интересно узнать... а еще ты снова еду упускаешь.)",,,,,,"C ""%%"""
,S_cddd8127,(Это не еда!),,,,,,"S ""%%"""
,C_9b8186ab,"(Все равно перевод продукта... а, плевать.)",,,,,,"C ""%%"""
,A_42d386fd,"Ооо! Кажется, я слегка тебя переполнил! Ха-ха-ха!",,,,,,"A ""%%"""
,narrator_6c83c457,Горячая сперма начала прорываться изо рта девушки и стекать по члену.,,,,,,"""%%"""
,A_1aa44f7f,"Возможно, это было рекордный выстрел. Не помню, чтобы я так много кончал за один подход... вот что ты с членами делаешь! Хе-хе...",,,,,,"A ""%%"""
,S_557cd8ca,(М-меня это мало волнует... у меня тут другие проблемы...),,,,,,"S ""%%"""
,narrator_3e016393,"Наконец член Стукова перестал извергать сперму. И Сара нашла в себе силы, чтобы чуть-чуть приподняться. На большее сил не хватило. Держа член во рту, она продолжала поглощать оставшуюся сперму.",,,,,,"""%%"""
,A_4baa2cb2,Ух! Это было замечательно.,,,,,,"A ""%%"""
,S_99e18db6,*Гулп-гулп*,,,,,,"S ""%%"""
,S_e0f01f8a,"(Хаааааа... черт, она такая питательная... главное, чтобы она обратно не пошла...)",,,,,,"S ""%%"""
,A_d4add4a6,"Ну что, как ты себя чувствуешь? Я вот чувствую себя обновленным.",,,,,,"A ""%%"""
,S_d6d7b293,Ммнп-мммм...,,,,,,"S ""%%"""
,A_6fab3a35,"А ты без сил, но все равно не выпускаешь инвентарь изо рта. Вот это я называю отдачей!",,,,,,"A ""%%"""
,S_69b5f978,"(Никакая это не отдача, м-мои руки меня не слушаются...)",,,,,,"S ""%%"""
,A_152ece41,"Может, раз такое дело, то на посошок?",,,,,,"A ""%%"""
,S_d1dc82f2_3,!!!,,,,,,"S ""%%"""
,narrator_a6ccdc75,"Сара начала пытаться брыкаться, подавая хоть какой-то знак протеста.",,,,,,"""%%"""
,A_0e0f4073,"Ха-ха-ха, значит, силы все еще остались. Но ладно. Дело сделано, и ты сдержала свое слово. Сейчас я помогу тебе.",,,,,,"A ""%%"""
,intro_69394d65,,,,,,,"intro ""%%"""
,A_b9e9bab7,"Ну вот и все, отлично провели тренировку. И... хорошее исполнение, ты делаешь огромные успехи. В общем, твой тренер гордится тобой.",,,,,,"A ""%%"""
,S_af40a696,Я и не сомневаюсь...,,,,,,"S ""%%"""
,A_eea54360,"А знаешь, самое похвальное то, что ты сама изменила правила. Честно говоря, я был весьма удивлен, когда ты после моего предупреждения продолжала выполнять упражнение.",,,,,,"A ""%%"""
,A_90aa937a,"Ведь это было твоим условием, ты так об долго этого добивалась при нашем обсуждении. А потом взяла и все изменила. Неужели тебе было так любопытно? Или, может, это рефлекст на еду какой-то выработался?",,,,,,"A ""%%"""
,S_ae61c6ff,"Нет, и никакой это не рефлекс... просто все пошло не по плану...",,,,,,"S ""%%"""
,A_2c5520d0,"Знаешь, ведь призраки очень хитрые. Вас же учат всегда скрывать ваш истинный замысел. Так что я ничему не удивлюсь, хе-хе-хе.",,,,,,"A ""%%"""
,A_a4f1d24a,"Ну тогда отлично. Костюмчик можешь оставить у себя, он нам еще пригодится.",,,,,,"A ""%%"""
,S_45d67006,Ладно.,,,,,,"S ""%%"""
,S_68a2371b,"(В какой-то степени мне нравится то, как я выгляжу в нем, да и моя новая прическа, хи-хи.)",,,,,,"S ""%%"""
,A_864e7f4c,"А, ну и мой тебе совет: лучше вещи свои клади повыше, а то... Тут такое дело: этот малый, ты знаешь, как только учует на вещах твой запах, тут же осеменит на шип их... Ха-ха-ха!",,,,,,"A ""%%"""
,A_5c93648c,"А, ну и мой тебе совет: лучше вещи свои клади повыше, а то... Тут такое дело: этот малый, ты знаешь, как только учует на вещах твой запах, тут же посадит на шип их... Ха-ха-ха!",,,,,,"A ""%%"""
,S_d1dc82f2_4,!!!,,,,,,"S ""%%"""
,S_11b0a447,"(А вот это действительно дельный совет. Он зальет их полностью, а мне потом ходи в них...)",,,,,,"S ""%%"""
,S_01415869,Что-то ты уж разошелся и советы мне даешь...,,,,,,"S ""%%"""
,A_03cfa7d5,"Хех, денек просто сегодня замечательный.",,,,,,"A ""%%"""
,S_c5681504,"Ага, денек...",,,,,,"S ""%%"""
,S_8ea977f1,"Думаю, это точно пойдет мне на пользу. Да и поможет в будущих тренировках с этим извращенцем.",,,,,,"S ""%%"""
,S_855f8f4d,"Отлично, теперь я готова и могу приступать.",,,,,,"S ""%%"""
,S_c1816ca4,"Наконец-то я смогу сконцентрироваться на упражнениях, и этот извращенец не будет меня отвлекать.",,,,,,"S ""%%"""
,narrator_fc280004,"Сара начала делать упражнения все так же, как и при тренировках со Стуковым.",,,,,,"""%%"""
,narrator_a3352c6b,"Это было не так легко, как казалось. Тело рефлекторно реагировало на развратные приседания и становилось горячим.",,,,,,"""%%"""
,S_ba905401,Этот извращенец... ч-что он сделал с моим телом... мне нужно продолжать.,,,,,,"S ""%%"""
,S_ad285325,"*Тяжело дышит* Хах... отлично, теперь я чувствую, как хорошо работают мои мышцы.",,,,,,"S ""%%"""
,S_7307f727,"(Но также... когда я делаю эти упражнения, мое тело становится таким горячим, а киска вся сочится... Это все из-за него. Мое тело хорошенько запомнило то, как он лапал меня.)",,,,,,"S ""%%"""
,S_8813eac6,"Ахх... но этого недостаточно, я хочу больше...",,,,,,"S ""%%"""
,S_75ab7c27,Аххх... даа...,,,,,,"S ""%%"""
,S_679865cc,Мммм!!!,,,,,,"S ""%%"""
,S_4f6630ab,!!!,,,,,,"S ""%%"""
,S_4cb01eb4,"Мне стоит заканчивать, а то я так совсем голову потеряю...",,,,,,"S ""%%"""
,intro_520020b9,,,,,,,"intro ""%%"""
,narrator_a2ba16f7,"Сара закончила комплексную тренировку призрака, а также тренировку Стукова. Сара стала сильнее.",,,,,,"""%%"""
,S_36b3e437,"Первая тренировка завершена, осталось еще две.",,,,,,"S ""%%"""
,S_544a3fbb,"Это была вторая тренировка, еще одна и все.",,,,,,"S ""%%"""
,S_52e6abd8,"Дело сделано, это была последняя тренировка. Теперь мы сможем продолжить.",,,,,,"S ""%%"""
,narrator_f2a235ff,"Вы уже видели данную сцену, хотите ли ее пропустить?",,,,,,"""%%"""
,A_bd07052f,"Пришло время покорять новые вершины, Сара!",,,,,,"A ""%%"""
,S_f3094d60,Вершины?,,,,,,"S ""%%"""
,A_bc296da0,"Да. В прошлый раз ты отлично справилась со своей тренировкой, поэтому я решил повторить отжимания, чтобы закрепить результат.",,,,,,"A ""%%"""
,S_a1be0478,Тебе просто понравилось заполнять мой рот...,,,,,,"S ""%%"""
,A_daa10fc9,"Нет-нет, о чем ты говоришь? Только благие цели, Сара!",,,,,,"A ""%%"""
,S_f9752257,"Я всем своим нутром, к сожалению, чувствовала, как тебе нравилось толкаться в мое горло...",,,,,,"S ""%%"""
,A_d7470111,"Кто знает, что могло казаться твоему нутру. Моему вот казалось, что ты отлично проработала группу мышц рук, спины и особенно горла, хе-хе. Поэтому используй спортивный костюм по назначению и начнем.",,,,,,"A ""%%"""
,S_d0c62081,"(Я не могу позволить этому безобразию повториться снова! Если меня снова переполнит его сперма, то это будет полный провал.)",,,,,,"S ""%%"""
,C_ccf5e0ef,(Тебе противна его сперма?),,,,,,"C ""%%"""
,S_a140021d,"(Не то чтобы... Почему ты вообще спрашиваешь меня о таком?! Пф, мне вполне хватает кормежки!)",,,,,,"S ""%%"""
,C_4dcbae32,"(Значит, нравится?)",,,,,,"C ""%%"""
,S_c1c18326,(Да какая разница? Нравится или не нравится... Мне не нравится его самодовольное лицо! Вот возьму и не позволю ему кончить внутрь.),,,,,,"S ""%%"""
,C_555b594a,"(Ему в любом случае придется куда-то кончить. Тебе больше льстит ходить с маской из спермы на лице? Хм, может быть, ты так найдешь новый вид косметических процедур...)",,,,,,"C ""%%"""
,S_bbb0056e,"(Арх... Похоже, действительно придется позволить ему кончить себе на лицо. Но в этом случае этот извращенец будет не таким довольным, а значит, я в какой-то мере выиграю!)",,,,,,"S ""%%"""
,A_c8b2b862,"Ты специально переодевалась так долго, чтобы разогреть мой аппетит? Ну у тебя получилось, поэтому у меня нет желания больше ждать.",,,,,,"A ""%%"""
,S_2a6af37d,"Как у тебя получается каждый раз быть таким же возбужденным, учитывая, чем ты занимаешься по вечерам?",,,,,,"S ""%%"""
,A_d93babf0,"Тренерами могут стать только лучшие. Годы практики и тонны использованного крема для рук. Вот закончишь тренировку и приблизишься к пониманию этой прекрасной истины, хе-хе.",,,,,,"A ""%%"""
,narrator_de78a62e,"Стуков сжал грудь Сары, с удовольствием слушая ахи девушки.",,,,,,"""%%"""
,S_b83819fd,Ах! Разве тренеры отвлекают своих учеников от тренировки? Лапай мою грудь не так откровенно!,,,,,,"S ""%%"""
,A_e6310223,"Я тренирую твою выдержку. Твоя фантазия такая пошлая, что всюду ищет другой контекст...",,,,,,"A ""%%"""
,S_505f44ed,Ч-что? Я...Все нормально с моей фантазией.,,,,,,"S ""%%"""
,S_f627f1ba,"(Как у него удается все так переиначивать?... Черт, как же стыдно.)",,,,,,"S ""%%"""
,C_36cd1446,"(Разве тебе должно быть стыдно, если он говорит неправду?)",,,,,,"C ""%%"""
,S_ddaf336e,(Ммммм... Когда же ты перестанешь влезать со своими неуместными комментариями?),,,,,,"S ""%%"""
,C_b651730c,(Как всегда грубо... Тогда развлекайся тут сама.),,,,,,"C ""%%"""
,S_2529fa05,(Да как ты! Какие еще развлечения? Эй! Ну и черт с тобой... Меньше отвлекать будешь.),,,,,,"S ""%%"""
,A_d93b962d,"Теперь у тебя есть опыт в этой сфере, так что ты сама должна понимать когда тебе следует отдохнуть, а когда делать сами отжимания.",,,,,,"A ""%%"""
,S_b3efe8ed,"Да, незаменимый опыт я точно получила...",,,,,,"S ""%%"""
,A_ce7ab745,"Я бы порекомендовал тебе почаще отдыхать, хе-хе. Но тебе не следует забывать делать само упражнение. Мы же здесь не только для удовольствия собрались.",,,,,,"A ""%%"""
,narrator_95f29fae,"Стуков издал саркастичный смешок, немного качая членом.",,,,,,"""%%"""
,S_87f737a0,"Ты слишком много разговариваешь. Если пора приступать, то к чему все эти разговоры?",,,,,,"S ""%%"""
,A_379fa5a6,"А ты заинтересована быстрее приступить к отжиманиям больше, чем я?",,,,,,"A ""%%"""
,narrator_dce7054e,"Сара с превеликой радостью сейчас бы закрыла свой рот, но она могла издать только нервный смешок, уставившись на член перед собой.",,,,,,"""%%"""
,S_f405e827,Конечно я заинтересована... Быстрее начну — быстрее смогу преодолеть еще одно испытание.,,,,,,"S ""%%"""
,A_20b094c6,"Хах. Это прекрасно, ведь можно начать новое.",,,,,,"A ""%%"""
,narrator_109b42d6,"Стуков интенсивнее мнет грудь Сары, вызывая у нее приятный спазм внизу живота.",,,,,,"""%%"""
,S_109e9940,"(Ммм... Нужно не позволять ему управлять ситуацией! Я должна сделать так, чтобы он не смог отвлекать меня.)",,,,,,"S ""%%"""
,A_76855c1e,Вот. Теперь ты можешь проработать еще и мышцы пресса. Эта тренировка скоро станет моим фаворитом.,,,,,,"A ""%%"""
,S_ef002b5d,*Лизь* *Сурп* *Лизь*,,,,,,"S ""%%"""
,narrator_93ae8ac0,"Сара сразу стала активно работать языком, чтобы волна возбуждения временно заткнула Стукова.",,,,,,"""%%"""
,A_afed55f4,"Какое рвение! Если бы я знал, что тебе это так нравится, то давно начал бы эти тренировки.",,,,,,"A ""%%"""
,S_63c8265c,Хватит говорить такие вещи! Я совсем не могу сосредоточится!,,,,,,"S ""%%"""
,S_f23c380e,(Почему внизу живота так горячо... Я не должна возбуждаться от таких вещей!),,,,,,"S ""%%"""
,A_c392a989,"Ты можешь не сдерживать себя. Мы тут наоборот для того, чтобы ты научилась получать удовольствие.",,,,,,"A ""%%"""
,S_b4897e8b,*Лизь* Ммм... *Лизь*,,,,,,"S ""%%"""
,A_4b37976f,"Я знаю, что мой член доставляет огромное удовольствие одним своим видом. А сейчас он еще и у тебя во рту, так что ты можешь дать себе волю и воплотить все свои ночные фантазии, хе-хе.",,,,,,"A ""%%"""
,S_d6e41f03,Мф... Мпффф.,,,,,,"S ""%%"""
,A_224125fe,"Да-да, я понимаю, что ты очень рада этой прекрасной новости. Можешь не благодарить меня.",,,,,,"A ""%%"""
,S_60d19456,Ты можешь восхвалять свой член у себя в голове? Молча. Я и так наглядно все могу лицезреть. Не мешай мне.,,,,,,"S ""%%"""
,S_8c929f30,*Лизь* *Сюрп* *Лизь*,,,,,,"S ""%%"""
,A_fcfaf187,"Мне больше нравится, когда ты используешь свой слишком активный язык по назначению.",,,,,,"A ""%%"""
,S_05038d79,"(Просто представляй, что это прием пищи. Очередной прием и все. Но без попадания мне чего-либо в рот! Главное не забыть об этом.)",,,,,,"S ""%%"""
,S_682eebde,*Хлюп* Мффф... *Сюрп*,,,,,,"S ""%%"""
,A_3de421e6,Задержись здесь чуть подольше. Важно правильно распределить нагрузку и хорошенько разогреть твои мышцы.,,,,,,"A ""%%"""
,S_f569d434,"(Пф... Извращенец. Прикрывает свои намерения тренировкой. Не может просто признать, что ему нравятся ощущения...)",,,,,,"S ""%%"""
,S_d76fd843,*Хлюп* *Сюрп* *Хлюп*,,,,,,"S ""%%"""
,S_97f1b54b,(Из-за его члена в моем рту выделяется столько слюны... Она стекает по моему подбородку.),,,,,,"S ""%%"""
,narrator_78dd3ffc,"Сара опустила свой взгляд вниз, наблюдая как пара дорожек слюны пробежались по стволу Стукова, огибая вены. От этого вида ее киска стала сочиться только сильнее.",,,,,,"""%%"""
,S_9894e80d,"(Не смотреть вниз! Иначе это может стать нашей роковой ошибкой! Сосредоточься на важном, Сара.)",,,,,,"S ""%%"""
,S_2a530fb6,*Чмок* Мммх! *Сюрп*,,,,,,"S ""%%"""
,A_962ec1ed,"Ты пытаешься быстрее возбудить меня с помощью этих вызывающих звуков? Тебе стоит стонать громче, чтобы добиться желаемого результата.",,,,,,"A ""%%"""
,S_78d160de,*Хлюп* *Сюрп*,,,,,,"S ""%%"""
,S_cef58c00,"(Стоит опуститься еще ниже. Я уверена, что так он сдастся намного быстрее.)",,,,,,"S ""%%"""
,S_9e4d4602,*Сюрп* *Хлюп* *Сюрп*,,,,,,"S ""%%"""
,narrator_18ca96aa,"Сара почувствовала, как член стал тверже, когда оказался глубоко в горле.",,,,,,"""%%"""
,S_d58117f1,"(Черт, руки уже начинают уставать. Нужно придумать какую-то тактику, чтобы не позволить ему снова кончить в мой рот. Но он уже почти готов, поэтому нужно приложить чуть больше усилий.)",,,,,,"S ""%%"""
,A_71d3779f,"Первое отжимание ты сделала, но теперь пора действительно приступить к тренировке. Напомню, что отжимание считается выполненным только тогда, когда ты опускаешься полностью, так что так просто ты не отделаешься. Поработай хорошенько, Сара.",,,,,,"A ""%%"""
,S_e7670209,"(Возможно, даже хорошо, что так много слюны начало скапливаться, это помогает члену проще входить...)",,,,,,"S ""%%"""
,A_10aea52a,"Ха... Не задерживайся в этом положении слишком долго. Это все же отжимания, хе-хе.",,,,,,"A ""%%"""
,A_afeb9758,"Ты собираешься провести так все упражнение? Мне приятна такая инициатива, но ты слишком там задержалась.",,,,,,"A ""%%"""
,S_e20c4bdb,"(Действительно. Наверное, стоит подняться.)",,,,,,"S ""%%"""
,S_1c23158b,*Хлюп* *Сюрп* *Хлюп*,,,,,,"S ""%%"""
,S_f1079605,"(Мои руки уже полны сил, чтобы подняться. Стоит это сделать, иначе мой рот переполнится слюной...)",,,,,,"S ""%%"""
,A_21bf1e82,"Работай хорошенько, Сара. И не только своим ртом и горлом.",,,,,,"A ""%%"""
,S_537ed612,Мффпп! *Хлюп* *Чмок* Мммм.,,,,,,"S ""%%"""
,S_c4726f74,"(Я и без твоих подсказок знаю, извращенец.)",,,,,,"S ""%%"""
,S_fcca5bae,"(Руки уже начинают побаливать от этого упражнения, но боль ощущается меньше...)",,,,,,"S ""%%"""
,S_b553eeba,(Еще бы! С членом во рту вообще сложно обращать внимание на боль где-либо еще.),,,,,,"S ""%%"""
,A_fa5ab413,"Мне все больше и больше нравится, что ты решаешь задерживаться в этом положении. Этот сценарий очень даже выгодный для меня.",,,,,,"A ""%%"""
,S_f8aea0a6,*Хлюп* *Чмок* Мффф...,,,,,,"S ""%%"""
,S_985c9549,"(Не отвлекайся, Сара! Мы должны придерживаться первоначального плана.)",,,,,,"S ""%%"""
,S_9e0bbd2d,"(Ах... Мои руки так трясутся! Кажется, я не рассчитала свою выносливость...)",,,,,,"S ""%%"""
,S_07c42a72,*Хлюп* *Хлюп*,,,,,,"S ""%%"""
,narrator_3259b72f,"Сара резко насадилась на член, не удержавшись в верхнем положении.",,,,,,"""%%"""
,A_c75284ce,"Ого, вот это рвение! Вот каждый раз бы ты так рвалась заглотнуть мой член поглубже, хе-хе.",,,,,,"A ""%%"""
,S_8a0c2e44,*Хлюп* Ммппф! *Чмок*,,,,,,"S ""%%"""
,S_3771a877,(Нет... Только не снова!),,,,,,"S ""%%"""
,narrator_1a666b7d,"Руки Сары снова не удержали ее, заставляя девушку резко опуститься.",,,,,,"""%%"""
,A_cbf79806,"Ты заглатываешь так активно, будто тебе это очень нравится. Неужели тебе стал настолько нравиться мой член?",,,,,,"A ""%%"""
,S_3ec6bd99,Ммппф! *Сурп*,,,,,,"S ""%%"""
,S_d75c6b10,"(Еще немного таких грязных фраз и я действительно смогу поверить, что это правда... О чем я думаю?!)",,,,,,"S ""%%"""
,S_fc25ce2b,*Сюрп* Мммммф... *Хлюп*,,,,,,"S ""%%"""
,narrator_6b55c956,"Сара обреченно выдохнула, снова быстро опускаясь вниз.",,,,,,"""%%"""
,A_efcf40c8,"Продолжай в том же духе, ха-ха. Кажется, ты начинаешь брать мой член все глубже и глубже! Прекрасно...",,,,,,"A ""%%"""
,S_9b5c5696,"(Может, это не так уж и плохо...)",,,,,,"S ""%%"""
,S_8c0e1b21,(Я чувствую как он сильнее возбуждается... Постепенно мы точно дойдем до конца этой тренировки...),,,,,,"S ""%%"""
,A_c09c67a5,Ты хорошо справляешься. Готова получить новую порцию спермы?,,,,,,"A ""%%"""
,S_a374c817,*Чмок* *Сюрп*,,,,,,"S ""%%"""
,S_45181487,"(Не сегодня, старый извращенец. Я от своего плана не отказываюсь.)",,,,,,"S ""%%"""
,A_8f437284,"Я знал, что ты хочешь повторить еще раз. Ты та еще распутная девка, Сара.",,,,,,"A ""%%"""
,S_c6751d74,*Хлюп* Ммм!,,,,,,"S ""%%"""
,S_7e97c805,"(Нужно срочно подниматься, иначе катастрофы не избежать!)",,,,,,"S ""%%"""
,A_895f69aa,"Ты расстраиваешь меня, Сара. Неужели тебе не хочется повторить свои подвиги?",,,,,,"A ""%%"""
,S_224aee61,"(Молодец, Сара! Не дождется он еще одного раза.)",,,,,,"S ""%%"""
,S_9ff35b92,"(Кажется, что руки так долго отдыхают... Но нужно еще отдохнуть, если я хочу продержаться подольше вверху.)",,,,,,"S ""%%"""
,S_00987327,*Сурп* *Хлюп*,,,,,,"S ""%%"""
,S_ad1bf24c,"(Он возбуждается намного быстрее, когда я беру глубже... Но я еще недостаточно отдохнула, чтобы подыматься.)",,,,,,"S ""%%"""
,A_93414422,"Думаешь остаться в таком положении? Жаль, что я не вижу твоего лица сейчас...",,,,,,"A ""%%"""
,S_8bde8c6a,*Хлюп* *Чмок* Мпфммм.,,,,,,"S ""%%"""
,S_040dcc32,"(Как хорошо, что ты его не видишь сейчас...)",,,,,,"S ""%%"""
,S_2b8eb726,(Я почти не чувствую усталость.),,,,,,"S ""%%"""
,S_014e4ef0,*Сурп* *Чмок*,,,,,,"S ""%%"""
,S_24e0bb8a,(Почти... С подъемом нужно повременить.),,,,,,"S ""%%"""
,A_1c704451,"Ты собираешься провести так все упражнение? Мне приятна такая инициатива, но ты слишком там задержалась.",,,,,,"A ""%%"""
,A_98883010,"Если так и продолжишь сосать так активно, то у меня закрадется мысль, что упражнение придется поменять. Как думаешь, планка тебе больше подойдет?",,,,,,"A ""%%"""
,S_501691b0,(Что бы ты еще придумал... Его фантазия загоняет меня в краску...),,,,,,"S ""%%"""
,A_53a9c9ed,Но предложение с планкой все еще имеет место быть.,,,,,,"A ""%%"""
,S_6b128c35,*Хлюп* Пфффм! *Хлюп*,,,,,,"S ""%%"""
,A_5c36df1a,"Да, понимаю. Эту идею все еще нужно доработать...",,,,,,"A ""%%"""
,A_357880bd,"Но вот если... Если делать планку и при этом поднять инвентарь, чтобы положение было схожим с тем, что мы имеем сейчас, но была нагрузка на руки. Совместить твою любовь к моему члену и новое упражнение.",,,,,,"A ""%%"""
,S_09950386,...,,,,,,"S ""%%"""
,S_49e52f97,"(Если его игнорировать, то он успокоится?)",,,,,,"S ""%%"""
,A_0d2cd894,"Если устаешь, то можешь опуститься. Я совершенно не против.",,,,,,"A ""%%"""
,S_d057b0a2,(Я еще не настолько устала. У меня еще есть силы.),,,,,,"S ""%%"""
,A_f0a7d3a2,"Я чувствую как твои руки начинают дрожать. Может, опустишься?",,,,,,"A ""%%"""
,S_5c9fed55,*Чмок* Пфффм!,,,,,,"S ""%%"""
,A_2b9a5e9b,"Как хочешь. Я не в праве заставлять тебя, если ты чувствуешь уверенность в своих силах.",,,,,,"A ""%%"""
,A_f2315d92,"Тем более в этом положении ты работаешь ни капли не хуже, хе-хе.",,,,,,"A ""%%"""
,narrator_558206b1,"Сара почувствовала, как руки Стукова на ее груди снова стали сжиматься и разжиматься.",,,,,,"""%%"""
,S_eb3be28f,*Хлюп* Мммм...,,,,,,"S ""%%"""
,A_0316e6a8,"Я стимулирую твои мышцы, чтобы они правильно напрягались! Будешь меньше испытывать усталость.",,,,,,"A ""%%"""
,S_eb976767,"(Еще немного и я больше не выдержу. Нужно опуститься, пока для этого не стало слишком поздно.)",,,,,,"S ""%%"""
,S_eadcaf89,*Чмок* Мммм...,,,,,,"S ""%%"""
,S_cd1267f7,(Руки слишком перенапряжены. Нужно опускаться.),,,,,,"S ""%%"""
,A_3cce40b3,Тебе хочется повторить свое падение? Это станет твоей лучшей фишкой в этом упражнении.,,,,,,"A ""%%"""
,S_1568edd8,Мфм!,,,,,,"S ""%%"""
,A_62c60ce0,"Я не спорю, ты можешь опуститься и сама. Но так было бы приятнее и тебе, и особенно мне, хе-хе.",,,,,,"A ""%%"""
,A_da610d95,"Кажется, тебе понравилась моя сперма, поэтому ты решила устроить себе повторный заход заполнения? Я совершенно не против такого расклада.",,,,,,"A ""%%"""
,S_09a53058,Мммхм...,,,,,,"S ""%%"""
,A_4d34bb81,Хотя кто бы отказался от такого предложения. Я совершенно не могу винить тебя в твоем выборе. Я его только поддерживаю!,,,,,,"A ""%%"""
,narrator_e26c2c4f,"Сара чувствовала, как орган пульсировал глубоко в ее горле, готовясь заполнить девушку сполна.",,,,,,"""%%"""
,S_ba0e0dae,Мммхм!!!...,,,,,,"S ""%%"""
,A_c228e153,"Хочешь снова побить рекорд? Ох, я точно могу помочь тебе в этом.",,,,,,"A ""%%"""
,narrator_7cddf213,Стуков сам начал двигать тазом навстречу горячему и влажному рту Сары.,,,,,,"""%%"""
,S_ccb65881,*Хлюп* Мпфф *Сюрп*,,,,,,"S ""%%"""
,A_35dfb38e,Очень... Очень хорошо!,,,,,,"A ""%%"""
,A_ea49f1d0,Готовься принимать питательную сперму прямо в желудок!,,,,,,"A ""%%"""
,S_12ec626e,Мпфффф!!!,,,,,,"S ""%%"""
,narrator_f9cc04ba,"Сара все еще предпринимала попытки подняться, но у нее ничего не получалось из-за сильной дрожи в руках. Ей пришлось принимать всю сперму, которая мощным потоком проходилась по ее горлу.",,,,,,"""%%"""
,S_bba7db60,"(Мой желудок! Я чувствую, как он заполняется... Он скоро станет таким полным.)",,,,,,"S ""%%"""
,S_65ccc428,Мпфффф!!!,,,,,,"S ""%%"""
,A_f4a8fec7,"Принимай все, раз решила задержаться внизу подольше, хе-хе. Мне для тебя ничего не жалко. Особенно спермы!",,,,,,"A ""%%"""
,narrator_7e3a78b8,"Разум Сары затуманился от такого напора, смешивая ощущения с уже нарастающим возбуждением. Сама не заметила, как проглотила все, пропустив лишь пару капель на подбородке.",,,,,,"""%%"""
,intro_5cbdbc51,,,,,,,"intro ""%%"""
,A_d6ddce63,"Лично я доволен абсолютно всем. Все прошло даже лучше, чем я ожидал, хе-хе. Я конечно надеялся на такой исход, но не рассчитывал, что ты сделаешь мне такой подарок.",,,,,,"A ""%%"""
,S_20c7df6c,"Лучше бы это было последним, что порадовало тебя в этой комнате...",,,,,,"S ""%%"""
,A_df2f254e,"Ты очень даже активно глотала мою сперму, так что я приму это за то, что тебе тоже очень понравилось.",,,,,,"A ""%%"""
,narrator_cb28b857,"Стуков покинул комнату, оставляя Сару пылать от злости.",,,,,,"""%%"""
,S_c502bd66,*Хлюп* Мпфф *Сюрп*,,,,,,"S ""%%"""
,A_66dcac1d,Сегодня праздника не будет?,,,,,,"A ""%%"""
,S_6075c25d,"Можешь даже не надеяться, сегодня подарок я сделала только для себя.",,,,,,"S ""%%"""
,A_995568a7,"Обкончать твое личико тоже хорошая идея, так что я не очень расстроюсь.",,,,,,"A ""%%"""
,narrator_52eef7d8,"Член под Сарой активно дернулся, предупреждая о скором извержении.",,,,,,"""%%"""
,S_17853236,(Зато не внутрь... Уже могу этим гордиться.),,,,,,"S ""%%"""
,A_1e27af1f,Уже хочу увидеть твое лицо после этого,,,,,,"A ""%%"""
,narrator_44d845fd,*ПЩЩЩЩ*,,,,,,"""%%"""
,narrator_df5878cd,"Сара зажмурила глаза, чувствуя теплую жидкость на своем лице. Она стекала на шею и грудь, оставляя влажные следы.",,,,,,"""%%"""
,S_b2500a1a,(Когда же это закончится...),,,,,,"S ""%%"""
,A_5e998784,"Не думай, что так быстро отделаешься. Твое личико надо хорошенько измазать.",,,,,,"A ""%%"""
,narrator_44d845fd_1,*ПЩЩЩЩ*,,,,,,"""%%"""
,S_87c80002,"(Может быть, проглотить все это было бы не такой уж и плохой идеей... Нет. Я не должна так думать. Это лучше, чем глотать сперму.)",,,,,,"S ""%%"""
,narrator_5f8adae4,"Сара открыла глаза только тогда, когда поток спермы перестал пачкать ее лицо и грудь.",,,,,,"""%%"""
,intro_1accdad2,,,,,,,"intro ""%%"""
,A_36c05ecb,"Могло быть и лучше, но ты и так неплохо справилась. Не так, как я это себе представлял... без этого прекрасного ощущения узкого горла... Но ты была хороша.",,,,,,"A ""%%"""
,S_6bfa26b6,"Перестань всем своим видом показывать, как же ты расстроен случившимся.",,,,,,"S ""%%"""
,A_e85b3919,"Я? Я ни капли не расстроен. Мне приятно было кончить, помогая в тренировке девушке с таким сексуальным телом. В любом случае у нас еще много тренировок впереди, хе-хе.",,,,,,"A ""%%"""
,narrator_fc9da294,"Стуков покинул комнату, оставляя Сару в недоумении..",,,,,,"""%%"""
,narrator_64389223,*БЗЗЗЗ-ЗЗЗЗ!*,,,,,,"""%%"""
,S_2d7ecc11,Ммммм!!!,,,,,,"S ""%%"""
,S_2932bacb,"(Снова, оно снова бьет меня током. Мои соски, мой клитор!)",,,,,,"S ""%%"""
,narrator_31b5fd8e,*БЗЗЗЗ-ЗЗЗЗ!*,,,,,,"""%%"""
,S_f72bbdcf,Мнг!!!,,,,,,"S ""%%"""
,S_4e4b40cb,!!!,,,,,,"S ""%%"""
,A_4c857d2b,"Ха-ха-ха, снова отлыниваешь от упражнений? Мне показалось или это не случайность?",,,,,,"A ""%%"""
,S_74d7c8e2,Н-не выдумывай... я просто задумалась...,,,,,,"S ""%%"""
,narrator_26ed52a7,*БЗЗЗЗ-ЗЗЗЗ!*,,,,,,"""%%"""
,S_af1038e0,Соски!!! Мои соски!!!,,,,,,"S ""%%"""
